,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\17_EB3393_AME_p_10.mzML
0,101.00306635976627,0.00899809104937716,0.01146283641974753,3521265.6904296875
1,101.00832870483397,0.0065041203703759265,0.007570432098770989,839377.625
2,102.05492135752802,0.0022364311111166667,0.007190701111116667,397794.056640625
3,102.99870479808135,0.008936719696965151,0.010530446969701516,146186.1170654297
4,104.06678832461458,0.008129634615389871,0.011344653846157949,956134.5
5,104.10648290122428,0.00775089800995,0.010525048092866666,11118494.0
6,105.03334800484254,0.14889917466666694,0.15098819866666774,2097825.25
7,105.1101611328125,0.008156721354171354,0.010037506944445834,501402.7897949219
8,106.99835004304585,0.06050327777777733,0.062263416666662,245848.55322265625
9,107.04889148214589,0.20713327287582206,0.20904010294117845,122618.9912109375
10,107.04893559994905,0.17155359759759867,0.17288124699699414,296987.3459472656
11,107.04902596907182,0.14803928275290523,0.15014807794361518,540888.125
12,109.10115814208984,0.0022357641723411564,0.006964208049892177,309878.2004394531
13,111.11664782072368,0.17343477314815278,0.17508025231481525,385459.875
14,111.11676381429037,0.15052188888889168,0.15131884343434848,47116.07421875
15,112.97123154349948,0.0022370773420532677,0.007206533769063398,1606438.607421875
16,115.02394822927621,0.00651577171717303,0.007584857575757878,2365221.25
17,116.02574818929037,0.006826039682540475,0.007522488095242858,332956.2041015625
18,116.96544541983769,0.0022357641723411564,0.006964208049892177,911314.7646484375
19,117.02150115966796,0.006580475806453225,0.007563477598571506,311210.46875
20,118.08619988482931,0.0022370773420532677,0.007206533769063398,1541597.40625
21,120.08062489827473,0.014479030833338834,0.018604140833336832,1145691.4294433594
22,120.08062489827473,0.019177072777781003,0.023531355555556667,1730516.25
23,121.02812512715657,0.16547914259259813,0.1668524722222278,259439.29028320312
24,121.02812512715657,0.1669581129629685,0.1687540055555611,322587.40625
25,121.02825690960061,0.12897860714285714,0.13106836904761904,210090.02490234375
26,121.0644775390625,0.18679857828282956,0.18812831313131817,370220.9921875
27,121.06473125110973,0.1468901346153846,0.14926236217948716,132760.40405273438
28,123.05526902940538,0.0021316725427403846,0.007222621260678847,13687066.178710938
29,124.03920692621276,0.002235057870375694,0.006842886574074307,268718.54150390625
30,124.05215815960076,0.01276000919350303,0.016385637744639393,331312.1875
31,124.05855924432927,0.0022357641723411564,0.006964208049892177,804587.3188476562
32,126.98659960428874,0.0022364311111166667,0.007085291111116667,1229765.927734375
33,128.06164916992188,0.18996079459063772,0.191295204678357,132431.40087890625
34,129.138311543596,0.01085582187257669,0.012257218142972493,221219.5625
35,130.06508890787765,0.06891835905349754,0.0709092541152216,108080.59301757812
36,130.15887167287426,0.035682892489706484,0.039474685185183336,289562.1984863281
37,130.981718643852,0.0022370773420532677,0.007206533769063398,1240934.8103027344
38,131.00137728452708,0.035360391069711734,0.1922173765062413,149202272.0
39,131.00143280029297,0.00651577171717303,0.007477948989899395,988420.6875
40,131.08540679931642,0.08832703528528199,0.09011919144144054,143037.8193359375
41,131.0919230143229,0.19505848611111168,0.19625305555556,73449.79736328125
42,132.06541313009058,0.0021316725427403846,0.007328682692302565,4057291.055419922
43,132.07635891822073,0.008598561403514036,0.010547964181289034,815509.4304199219
44,132.10164388020831,0.009964920085475643,0.011292627777783334,666742.3706054688
45,132.10164388020831,0.011735197008552566,0.01483318162393718,1127382.0
46,133.08537578582767,0.18702021464646515,0.1883499494949538,82208.10229492188
47,134.1170491536458,0.008687422222216667,0.009794263888883332,515930.5017089844
48,135.02312261408022,0.002130687641728912,0.007069284580504422,1693329.6245117188
49,135.08486066545754,0.0021316725427403846,0.007328682692302565,3830457.3403320312
50,136.02129081443505,0.09985650720164055,0.10290386831275165,190923.58715820312
51,136.06162959971326,0.0021316725427403846,0.007328682692302565,3932582.3950195312
52,136.08540742293653,0.0024472511111166668,0.007085291111116667,406180.9375
53,137.00123668852308,0.00909466780044796,0.011448069160992176,563608.4599609375
54,137.00123668852308,0.011662014739223469,0.013694497732420747,293870.693359375
55,137.01888706373134,0.0021310211111166665,0.007190701111116667,799430.0522460938
56,137.04556882284515,0.00984315179352034,0.011352860673660892,9938419.4296875
57,137.04556882284515,0.012514175196845933,0.01692717038494908,11783176.0
58,137.0704142252604,0.00857611805556111,0.01022093055556111,178219.59985351562
