,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML
1712,420.2427620265795,0.18129993650793094,0.1835985079365024,792605.1394042969
1713,420.3173193029455,0.20126561689814756,0.20531793865740244,459841.5390625
1714,420.37505594889325,0.19628430555555001,0.19783768055554998,433337.34814453125
1715,421.141630859375,0.009048749103937633,0.010424374551968816,263268.78125
1716,421.1786852384868,0.18973575411522656,0.19077896604938518,68605.71215820312
1717,421.1786852384868,0.19096864094650495,0.19210669032922345,200594.27197265625
1718,421.25249767303467,0.19327797522522522,0.19675079954954952,329706.630859375
1719,421.3275991078968,0.19597670547180343,0.19881363679508585,262438.89794921875
1720,421.3275991078968,0.20200518453377855,0.20448749944165065,799890.9375
1721,421.3275991078968,0.20909751284198458,0.21146162227805326,889952.1875
1722,421.3511505126953,0.18680089861111082,0.19011794305555083,502407.07177734375
1723,422.33091130332343,0.2089911876693744,0.21113788516259677,218636.140625
1724,422.3825690609285,0.18670794501718213,0.18933826374570448,671712.9245605469
1725,422.3825690609285,0.19276911426116838,0.19471326288659793,603252.1875
1726,423.0630030138739,0.008618375730998684,0.010465770467838158,1884669.0
1727,423.30674290012666,0.19608590425532446,0.1974677151300259,198129.703125
1728,423.30674290012666,0.1975740082742337,0.19863693971631172,248781.265625
1729,423.30674290012666,0.1990621122931429,0.20044392316784432,103453.66821289062
1730,423.3219758479967,0.2015974993540107,0.20334062919897194,198106.01904296875
1731,423.3219758479967,0.20659447157623295,0.2083376014211942,476814.59375
1732,423.34307384490967,0.20278552499999458,0.20506551944444207,375490.7421875
1733,423.3862084282769,0.18702024074073612,0.1884830555555583,139319.8740234375
1734,424.36186707419074,0.18171278356482037,0.18676103125000557,3077703.4926757812
1735,425.0594177246094,0.008700772633744443,0.010404976337444445,584878.412109375
1736,425.21327209472656,0.17474585555555666,0.17630591481481886,378943.86474609375
1737,425.2858630371094,0.18763801964770202,0.18888665379404349,141695.69897460938
1738,425.33791662145546,0.20632186585365855,0.20809183536585368,346308.8498535156
1739,425.3606582090079,0.20673579954180568,0.2133683121420414,1406725.5
1740,425.3658531188965,0.18254107608695652,0.18476612499999998,509220.7490234375
1741,425.3658531188965,0.18497803442028984,0.18656735507246375,197457.765625
1742,426.3569564819336,0.17485444301994274,0.17702034472934144,361753.7009277344
1743,426.36472052496833,0.20802857638888334,0.21150251388888333,294202.8308105469
1744,427.28070237901477,0.18860227415458983,0.18932303743961593,246247.5419921875
1745,427.28070237901477,0.18950322826087249,0.1904041823671551,298642.6484375
1746,427.3020734089177,0.18943776697531112,0.1909546568930037,242021.953125
1747,427.3031063079834,0.17421312301587857,0.17569293253968812,177425.34521484375
1748,427.3172342936198,0.1867677261904762,0.1880737976190476,636995.4028320312
1749,427.33791559392756,0.1929377751322696,0.19481211507935953,5133154.0
1750,427.34994354248045,0.19899888683128086,0.20089440123456484,231010.3525390625
1751,427.35057525634767,0.20299535714285236,0.204815097222225,158527.142578125
1752,427.36660289764404,0.2015905303030265,0.2032748535353538,445758.6875
1753,427.3916244506836,0.22153468209877036,0.22427726543209536,528080.1950683594
1754,427.39208839053197,0.21122800000000558,0.21331372222222778,113007.27685546875
1755,428.03621532298877,0.010924586043360433,0.02082214159891599,7955051.0
1756,428.2842597961426,0.18851076515151513,0.18948626515151515,66042.47607421875
1757,428.2842597961426,0.18948626515151515,0.1901957196969697,66954.17211914062
1758,428.32115414268094,0.12904152564102114,0.13054169658119552,110936.74145507812
1759,428.34147299489666,0.19301909146340934,0.19478810501354715,1256830.7731933594
1760,428.3723970301011,0.18082883055555002,0.18310793888888333,1319269.361328125
1761,428.39489364624023,0.22199321560846508,0.22347333994708493,135114.75537109375
1762,429.03966727308045,0.011792898622981909,0.017112735280149716,599316.1921386719
1763,429.08758006376377,0.18861070959596063,0.18958626515151064,174136.296875
1764,429.295987729673,0.191620124183001,0.19262419281045196,240859.8916015625
1765,429.295987729673,0.19272459967319705,0.19382907516339315,410601.1875
1766,429.3171699774657,0.18231039363612506,0.18675781120091944,3374352.0
1767,429.318113538954,0.16426280000000335,0.16574500444444065,268530.8720703125
1768,429.3676045735677,0.16826089259259777,0.1706012703703711,649162.23046875
1769,429.3715181350708,0.20871721341463742,0.21059011585365936,543551.806640625
1770,429.3761683872768,0.18093244444444442,0.18273375,311748.1003417969
1771,430.2233312270221,0.19092501333332867,0.19249857111111401,194364.53881835938
1772,430.29366706399355,0.15162457877959454,0.1544819977231306,5977936.5
1773,430.29913330078125,0.19270420531400942,0.19369518840580216,94544.0361328125
1774,430.32092094421387,0.1825485129629628,0.18485164907407195,557991.3032226562
1775,430.32092094421387,0.18496132222222,0.1866064194444408,219054.97509765625
1776,430.3882340651292,0.16548721321321846,0.1679376636636617,281431.80322265625
1777,430.4034568385074,0.1514698685897481,0.15306392735042823,220992.669921875
1778,431.1905348036024,0.13886983212559928,0.14022128140096882,646719.2734375
1779,431.2743713378906,0.13252184444445,0.13388704444445,246434.33276367188
1780,431.2973922729492,0.15170252898550218,0.15424521014492826,1653741.3032226562
1781,431.3118521950462,0.19566785390946237,0.19737433539095126,204677.1875
1782,431.3832765467027,0.19375323966407712,0.19490604392764302,1103892.3200683594
1783,431.3832765467027,0.1950108443152399,0.19626844896640272,1665256.875
1784,432.2800368217573,0.07602253423772054,0.07953682881136395,1850561.240234375
1785,432.30115559895836,0.15256804232804683,0.1538740343915349,183086.24975585938
1786,432.30956405248395,0.1707798582766398,0.17388190476190715,9243782.0
1787,432.30988226996527,0.14364369023569543,0.1460366397306409,1690029.2216796875
1788,432.31007580879407,0.1545500851449228,0.15740994927536087,8514545.0
1789,432.38634490966797,0.19397058000000467,0.1948044400000007,285030.0517578125
1790,432.38634490966797,0.19489709111111134,0.19591625333332865,387242.34375
1791,432.41932373046876,0.15251234166667166,0.15387751944444497,174390.19970703125
1792,433.2834741210938,0.07610986111111666,0.07864594444445,326224.5910644531
1793,433.31313171386716,0.17082767619047617,0.1737568142857143,2568316.0532226562
1794,433.3134376262796,0.15461884909909415,0.1575798971471509,2441506.5380859375
1795,433.3137904575893,0.14394842857142856,0.14576813095238095,479372.22119140625
1796,433.3876872815584,0.19928707539683096,0.20072319146825954,444811.7333984375
1797,434.31625196668836,0.17141536352656955,0.17312802536231378,352346.08056640625
1798,434.3166937577097,0.15496236574074584,0.15679074537037083,346013.1513671875
1799,434.32568740844727,0.15825665777778333,0.15918272444445,86288.31958007812
1800,435.27075576782227,0.17494487198067896,0.1762963574879181,539545.7526855469
1801,435.36634867900125,0.18986926111110555,0.19166483888888336,442382.8779296875
1802,435.36634867900125,0.19272106111110557,0.1939885277777722,98184.01025390625
1803,436.3394172668457,0.19767857843137254,0.1992913480392157,584039.5
1804,436.3981477713879,0.19024242124542123,0.19297453113553112,383831.12939453125
1805,436.3981477713879,0.19593431684981685,0.1988941025641026,725820.0625
1806,437.1925295875186,0.15204743773946322,0.15369095019156725,1973746.064453125
1807,437.2355258080267,0.0760169046546599,0.0790807109609572,532471.5224609375
1808,437.3586767948035,0.20249905555555556,0.20374410714285712,110560.15625
1809,437.3586767948035,0.20736607539682542,0.2101957380952381,511918.49560546875
1810,437.4015718347886,0.19665057638889444,0.1982029479166722,177118.11206054688
1811,438.1960906982422,0.1521543585858591,0.1535718939393985,511426.7058105469
1812,438.29693196614585,0.18969632828283334,0.19093743181818335,278742.97607421875
1813,438.34104410807294,0.19449928439153094,0.19580545502645952,83409.24853515625
1814,438.3773403673287,0.18653629133754138,0.1902611315165838,5419516.0
1815,439.3530188735651,0.2053780496540517,0.20740459564509703,5190277.0
1816,439.3744588216146,0.2068959140211627,0.2081148399470849,208810.21752929688
1817,439.3809366861979,0.18670744597069597,0.1908065009157509,1376685.265625
