,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\19_EB3395_AME_p_60.mzML
0,101.00303340982074,0.008878,0.011587385009310986,3610928.01171875
1,101.00826998623934,0.006545634099618391,0.007730104406130747,950680.75
2,102.99861399332683,0.009170399999995001,0.010534488888888333,158506.90600585938
3,103.05416655958744,0.01642236728395053,0.022708552469130686,1061765.3835449219
4,104.10715613307723,0.007751833333328,0.010666962962959554,12413830.0
5,105.03328821610431,0.14877236637931004,0.15108414319923247,1978461.7504882812
6,105.04466252998449,0.01106506260683205,0.018673451452985896,678980.5229492188
7,105.10985931396485,0.008049205555555555,0.009998983333333333,566820.0439453125
8,107.0488569840141,0.1714977343750021,0.17308233159721878,302689.21875
9,107.04892238182357,0.14794264215685718,0.14966349999999445,466856.15625
10,107.04895362854003,0.16090918402777707,0.16249325347221874,240157.87573242188
11,110.0343976020813,0.014191255555556666,0.015395459999995333,58654.900146484375
12,111.11653709411621,0.17673394871794487,0.17860924786325255,117712.05029296875
13,111.11658774481879,0.17337201620370832,0.17465351851851665,491303.8620605469
14,112.97120395236546,0.002233936666672,0.007188337222222333,1583753.3017578125
15,115.02387572171395,0.006524402777779167,0.007596138888889286,2765097.5
16,116.96534003586065,0.002233936666672,0.007188337222222333,896067.0908203125
17,117.02134276599419,0.006490584967321568,0.0075660697167758174,372275.0
18,118.08616807725694,0.0021285238888943334,0.007188337222222333,1520227.4580078125
19,119.03502774019854,0.012166470316881771,0.02766872262334507,2148250.1936035156
20,120.0805571492513,0.01628646031746012,0.022964152116398018,5470105.955566406
21,121.02792954444885,0.19777525546448088,0.198874162568306,130957.392578125
22,121.02813125238185,0.1654826131687241,0.16678329218106852,263125.91357421875
23,121.02813125238185,0.1668916820987639,0.1687343106995852,326461.125
24,121.02833862304688,0.12857101166666568,0.13049970166666366,196079.3720703125
25,122.16330766677856,0.00927353819445,0.009882579861116668,57467.40283203125
26,123.03134107589722,0.013411211111116667,0.014215677777783332,82662.3271484375
27,123.03721588134766,0.01327903909465,0.01441610082305,216700.94482421875
28,123.04300616337703,0.012725226190480951,0.014544777777775,389933.90625
29,123.04870138457328,0.01212482589984906,0.01524938928013075,1738870.125
30,123.05533250711731,0.002129453354303145,0.007340223270440566,14239919.098632812
31,123.0597534623257,0.011651582465272656,0.016174951388885417,1995250.375
32,123.0663146064395,0.012575268518512962,0.014687453703698146,613877.10546875
33,123.07259457353233,0.012920349616863792,0.01475696168582931,397972.5002441406
34,123.21421776748285,0.01260842307692436,0.01518691310541795,219207.26953125
35,123.23191960652669,0.01365507037037111,0.01445937407407889,64667.20849609375
36,124.05215878100009,0.010216123792276087,0.017219991545899274,1440285.9565429688
37,124.05852220323351,0.002233936666672,0.007188337222222333,867524.595703125
38,125.07083199240945,0.002233257369620068,0.007066621315198298,472961.8798828125
39,126.98679589165582,0.002233936666672,0.007188337222222333,1272371.0356445312
40,129.13809986603565,0.007018639479905674,0.008188156619386879,98181.99096679688
41,129.13809986603565,0.008613435579198227,0.010420871158396454,571139.9018554688
42,130.15889231363937,0.035317794669675225,0.040358554804810355,538627.1984863281
43,130.98169604214752,0.002233257369620068,0.007066621315198298,1303049.5029296875
44,131.0013445685891,0.006513250505047576,0.007368515151510606,1290323.75
45,132.06537709337604,0.0021291730769285254,0.0073262094017096146,4482647.5244140625
46,132.0762750033674,0.008716369841269524,0.01113880793650381,815251.3999023438
47,132.10143267919148,0.010200535230357723,0.011443117886183537,1197031.6896972656
48,132.10143267919148,0.01178200406504512,0.015170865853660976,2200628.0
49,133.10461139678955,0.012466982323237877,0.013885952020207575,99830.76684570312
50,135.02308620106092,0.0021281842403683675,0.006961548185946598,1384487.2160644531
51,135.08440939585373,0.0021291730769285254,0.0073262094017096146,4039596.5493164062
52,136.0212547039164,0.10009612681158984,0.10328692632850145,312990.36376953125
53,136.06157875061032,0.002129453354303145,0.007446565513627044,4201404.189941406
54,136.0852979871962,0.002233936666672,0.007188337222222333,466433.5642089844
55,137.00115966796875,0.009091258101852084,0.013782936342597918,915528.4702148438
56,137.01873779296875,0.002233257369620068,0.007066621315198298,759550.2387695312
57,137.04598231097447,0.0099681100589226,0.011480790824916412,10259454.953125
58,137.04598231097447,0.012411671296297222,0.016716993476433458,13064188.0
59,137.07037280854723,0.008455923076923078,0.010517576923076923,215791.65454101562
60,137.09574380829966,0.07204226857900257,0.17888745037739143,28974134.0
61,138.04234790802,0.014026717592590972,0.015397898148143055,111944.8486328125
62,138.05018745584684,0.012953258333333332,0.016172508333333332,655720.1584472656
63,141.00239189995665,0.002233936666672,0.007188337222222333,881284.2919921875
64,141.06945631239148,0.16616374663299444,0.1673602112794611,77560.10546875
65,142.1586388481988,0.15752559490740695,0.1589883541666625,123184.72778320312
66,143.01886619711823,0.006524402777779167,0.007596138888889286,4593339.0
67,143.08127381859748,0.011782054213351855,0.013467048494397444,197934.515625
68,143.08127381859748,0.014189188900559839,0.018281317868813412,542094.5625
69,143.10625482374618,0.18152851704545378,0.1832122039141447,112157.8740234375
70,143.86277453104654,0.007510255144027779,0.008458084362138888,72492.34130859375
71,144.01992610051082,0.006535777777783333,0.007932555555561112,695643.6875
72,144.0341548374721,0.007715464646465151,0.008512555555558333,150052.2626953125
73,144.04074042184013,0.007485240079365476,0.008729925595241071,414060.169921875
74,144.04074042184013,0.008729925595241071,0.009591630952385714,138834.18798828125
75,144.04750544230146,0.007611972222216668,0.009576972222216668,737685.38671875
76,144.05451718725337,0.007509911425576729,0.010211929245285849,1928787.3515625
77,144.07082161852105,0.007495643650793333,0.008606058730156666,1349765.95703125
78,144.07082161852105,0.008707005555553335,0.00971647380952,701997.25
