,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\08_EB3391_AOH_p_60.mzML
0,101.00315200343275,0.008878611111116668,0.011357780831883943,3610879.693359375
1,101.0084868450554,0.006513730808077879,0.007689736363631212,982005.1875
2,102.9682445526123,0.006489924004198428,0.007447008909858805,370939.21875
3,102.9993256462945,0.009055755050510605,0.010472906565662122,166075.53002929688
4,103.05424591590618,0.016403371980681886,0.022635130434788167,807877.0126953125
5,104.06477742799571,0.007609122605359195,0.010024544061307473,644539.1613769531
6,104.1075009190759,0.008091572433187132,0.010681692686351689,12765556.0
7,104.96354095458985,0.0022362133123745285,0.007447008909858805,5361118.586181641
8,105.03358302040705,0.1488003329554043,0.15090482955404308,2311166.998046875
9,105.06930586220561,0.007262584069170751,0.008776089220016004,842405.0
10,105.11058161808894,0.008214906378605556,0.010110359053494444,587399.6977539062
11,107.04898166656494,0.20719271296295835,0.20943555370370334,117455.43432617188
12,107.04910532633464,0.17144772619047063,0.1729101706349151,383527.21875
13,107.04922419009002,0.14800580555555,0.14956647222221667,693112.5112304688
14,107.04922760009765,0.16071810470085257,0.16226520940170513,298749.2431640625
15,108.0441196305411,0.009950508953162674,0.017711957529841598,1123532.5
16,111.11677551269531,0.15742147222222744,0.15902769444444706,98642.71069335938
17,111.11678079458383,0.17333266834002709,0.1748027429718861,396779.9375
18,111.11681410845588,0.16520944017093975,0.16642834294871472,84744.39526367188
19,112.05034828186035,0.008934648989898484,0.010351174242419697,200303.48266601562
20,112.97139872675356,0.002234992919395098,0.007204423747271569,1557302.5192871094
21,113.9508049858941,0.0023387488662180273,0.006751844104303742,380480.9375
22,114.94681967121281,0.0021317217592647223,0.007433226851852779,3313788.1091308594
23,115.02392959594727,0.006524902777783334,0.007703834325402381,2939634.75
24,116.02573349896599,0.006837027777777083,0.007675013888884375,427892.6892089844
25,116.07052959095348,0.0022384244639429827,0.00782573830409386,2362791.1137695312
26,116.96521461784066,0.0022343533333386663,0.007188753888889,878357.0380859375
27,116.98532344273158,0.0065020154321,0.007461691358025001,438429.71875
28,118.08638000488281,0.002234992919395098,0.007204423747271569,1229139.1313476562
29,118.97916269302368,0.0022356506410307693,0.007326599358969231,3152437.36328125
30,119.0352598130703,0.012472625938432883,0.014502757132126575,87339.52514648438
31,119.0352598130703,0.017368824699694144,0.026325285848342796,1486612.75
32,120.08078508377075,0.015809086320196595,0.0232209889486276,4397636.953857422
33,121.00772615758385,0.0022314818840630437,0.0065985181159369565,437006.46240234375
34,121.02790870666504,0.1976218449820774,0.19889897849461988,139040.49169921875
35,121.02835611196664,0.16549301685393258,0.16697079307116108,358654.96044921875
36,121.02835611196664,0.16708446816479403,0.16867591947565544,375835.0625
37,121.02856409826944,0.1289203638433571,0.13155803597450463,337482.09814453125
38,123.04325523376465,0.013030871794871795,0.014906064102564101,319117.85205078125
39,123.04404122488839,0.14702109686609444,0.1482579601139611,174811.44140625
40,123.0554779900445,0.0021301584362194443,0.007355060699588889,12034222.574707031
41,123.0596144322855,0.011298225605912229,0.016210982530685317,1370566.5
42,123.08059573751369,0.007367639880957806,0.026314946428576395,82317528.0
43,123.21414549454398,0.013091089285709522,0.014814892857145238,115458.37231445312
44,124.05236624079276,0.01033747256097561,0.017825705284552847,1007279.1987304688
45,124.05876108805339,0.0022343533333386663,0.007188753888889,758617.84765625
46,124.11219742718865,0.07738147222222222,0.07884369444444445,72293.10400390625
47,125.06016115461077,0.01168044444445,0.01656902339181842,438109.603515625
48,126.9870029947032,0.002234992919395098,0.007204423747271569,1178739.1469726562
