,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\07_EB3390_AOH_p_20.mzML
0,101.00314638794973,0.008880888888883333,0.011316521953399463,3514372.068359375
1,101.00854476292928,0.006515938383839697,0.00769193282828303,773586.875
2,102.00528310139974,0.009160210784308823,0.01018442810457451,62469.375
3,103.57453727722168,0.17068050277777833,0.17204585833333835,101269.37670898438
4,104.10726670961124,0.008090099099099099,0.010665840090090091,11413104.0
5,104.96353105398325,0.0022395949495003027,0.007478115656566061,6304080.405029297
6,105.03353599880053,0.14890023333333335,0.15078170000000002,2517402.5
7,105.11053192138672,0.008162844650210494,0.010152508230453085,549068.4375
8,106.99853796707957,0.06044523999999533,0.062298662222222,200343.93115234375
9,107.04896436418805,0.20742470473250926,0.20941566460904815,101687.33569335938
10,107.04908243815105,0.14819538492064047,0.1498229325396881,762561.5776367188
11,107.0491074271824,0.17161593229167135,0.17319962673611303,439696.0625
12,107.04910898208618,0.1608106970899476,0.16229066402116907,384057.5803222656
13,107.07041830765574,0.09353575623582722,0.09749404308389557,216890.85620117188
14,108.04426727294921,0.010191054435478764,0.011931051075265053,202468.71875
15,111.11678726608689,0.17357527777778334,0.17509894444445,397332.4794921875
16,111.98448116221327,0.0022372440087199347,0.007206700435730065,857247.5498046875
17,112.05035603841146,0.008936891414136365,0.009999406565654545,156862.34448242188
18,112.97144057902884,0.0022372440087199347,0.007206700435730065,1459333.5485839844
19,114.94640826056985,0.002135532271247304,0.007513502450981863,3763890.396484375
20,115.02412002563477,0.006515938383839697,0.007585024242424546,2294964.5
21,116.02574202593635,0.006723397222216667,0.007491322222216667,330088.59765625
22,116.07063135111107,0.002133229532169298,0.007828172514625439,2050022.0053710938
23,116.9663091023763,0.0022365977777833333,0.007085457777783332,725826.6528320312
24,118.08638243979595,0.0022379038461589743,0.007434992521362179,1123060.6586914062
25,118.97912315700366,0.0022372440087199347,0.007206700435730065,3861513.5756835938
26,120.08083451312521,0.014496585884354592,0.023079515306127552,2630229.75
27,121.00770412791859,0.002131187777783333,0.007085457777783332,448482.8173828125
28,121.0281753540039,0.19778910000000333,0.1987638037037033,133403.8662109375
29,121.02840423583984,0.16534303494624142,0.16899196206690664,698040.8676757812
30,121.02855642218339,0.12892246081349762,0.13131682688492619,316924.57666015625
31,121.06455535888672,0.18714551086956013,0.18831684541062607,803976.0766601562
32,121.06475626627604,0.17451479761905317,0.17582080952381507,69189.27954101562
33,122.92958883805709,0.0022359251700731293,0.0069642414965935375,512108.39306640625
34,123.05552164713542,0.002131840811971154,0.007328929487174358,10938348.312011719
35,124.05875871446398,0.0022365977777833333,0.007085457777783332,661920.6123046875
36,125.07104422829367,0.0022359251700731293,0.007069315192738435,320006.17626953125
37,126.98701676078464,0.0022372440087199347,0.007206700435730065,1207128.4887695312
38,129.0698439654182,0.1665551049382716,0.16750312962962963,68054.32543945312
39,129.09089050292968,0.1818429817460262,0.1830546674603119,73644.78051757812
40,130.15910339355466,0.03653524198717949,0.040524778846153846,331447.8425292969
41,130.96300896538625,0.002447417777783333,0.006874637777783333,485135.09375
42,130.9819383409288,0.0022365977777833333,0.007190867777783333,1136243.5
43,131.00162292480468,0.006515938383839697,0.007585024242424546,1008505.75
44,131.08570014105902,0.08837257478631924,0.08987277991452437,142941.0615234375
45,131.92988413030452,0.002340998866218027,0.0069642414965935375,563125.875
46,132.06561345639437,0.0022372440087199347,0.007206700435730065,2044371.740234375
47,132.0772723573627,0.008726125661375398,0.010814048941796032,807971.1318359375
48,132.1017055188196,0.009843752072973881,0.011286417910450994,659165.1684570312
49,132.1017055188196,0.011730315091213184,0.014726621061357961,1071399.0
50,132.95761833816275,0.0021321210691877357,0.007449285639407861,9394669.280273438
51,133.0856949655633,0.18682997427983086,0.18844158127571914,101816.54418945312
52,135.02323004539977,0.0022372440087199347,0.007206700435730065,2908779.024658203
53,135.08233458737294,0.002131840811971154,0.007328929487174358,2263982.8537597656
54,135.95657552083333,0.0022365977777833333,0.007085457777783332,481610.64697265625
55,136.06183997620928,0.002131840811971154,0.007328929487174358,3360801.83203125
56,137.00142870451276,0.009090599483198838,0.011082850129196124,475908.40625
57,137.00142870451276,0.01139741602066938,0.013179956072351163,213826.6875
58,137.01900533040362,0.002131187777783333,0.007190867777783333,1380840.841796875
59,137.0451026041001,0.009721788299663385,0.011350723063973738,9074083.39453125
60,137.0451026041001,0.012397895412458965,0.016702937289564897,9778988.0
61,137.0597355433873,0.14698436574073612,0.14850125565843303,131956.7470703125
62,137.0597355433873,0.14925970061728147,0.1508849398148139,130415.5107421875
63,137.07065140573602,0.008582882716043827,0.01038307407406852,163159.09106445312
64,138.0489817301432,0.013103956349201426,0.01623471031746524,483965.8073730469
65,141.00263129340277,0.0022365977777833333,0.007190867777783333,803207.6176757812
66,142.12267423930925,0.07723713888889333,0.07890463888888935,112351.00463867188
67,142.1588367280506,0.15770678927202703,0.159543710727973,177139.85888671875
68,143.0189575195313,0.006622846969698182,0.007585024242424546,3683609.5
69,143.106481552124,0.18126496581196283,0.18291496011395939,119228.43432617188
70,143.10648487232345,0.17179407655827114,0.1736670643631492,157960.33471679688
71,143.86224110921225,0.007600907407406945,0.008514611111108333,75973.63500976562
72,143.86224110921225,0.008514611111108333,0.009245574074069444,28947.599853515625
73,144.01220035552979,0.007672183760678204,0.008262260683755128,101133.69287109375
74,144.020975112915,0.0066203055555575764,0.008151814814815658,565095.6875
75,144.0305125896747,0.00750679671717197,0.008570357323235606,233037.88818359375
76,144.03983081226625,0.007603335555556001,0.008436595555558,401664.83984375
77,144.04823664183255,0.0076161944444447915,0.010091541666671356,1037059.3520507812
78,144.05578987553426,0.007511881410261539,0.010206926816239102,2531185.2802734375
79,144.07642063341638,0.007492775985668279,0.008573516129035483,615922.28125
80,144.07642063341638,0.008671765232977958,0.009752505376345161,317924.5
81,144.08228447323754,0.007718148989893939,0.009311989898989395,380451.56005859375
82,144.08867326216267,0.007600907407406945,0.008605981481478472,331911.603515625
83,144.08867326216267,0.008697351851848611,0.009519685185179861,127832.8427734375
84,144.0965407522101,0.007778326086956522,0.008498644927536233,171244.51806640625
85,144.11061350504556,0.007718148989893939,0.008515069444441666,137444.755859375
86,144.13839503696985,0.12268590158729667,0.12450401587301665,402082.6357421875
87,144.26257493760852,0.007395984848490403,0.008592469696975252,194340.22607421875
88,144.26257493760852,0.008692176767682323,0.010187782828288385,129474.53125
89,144.27918415684854,0.008531055555550001,0.009431055555549999,39555.9306640625
90,144.28878994645746,0.007603335555556001,0.008529180000002667,72554.1845703125
91,144.97866655432657,0.0022372440087199347,0.007206700435730065,1901898.7548828125
92,144.98742209540472,0.00963178617570659,0.012987238372097287,698754.283203125
93,144.99759487575957,0.0022365977777833333,0.007190867777783333,797499.5966796875
94,145.00685237004208,0.002131840811971154,0.007328929487174358,8730003.479248047
95,145.0068742648973,0.012046237551867203,0.11985615571691507,77395304.0
96,145.01632385253907,0.006525527777781783,0.007574138888894187,512864.0
97,145.05989152957233,0.007510149659869047,0.010718227891154761,753039.04296875
98,145.1009126551011,0.18977781547619046,0.19121486904761906,163103.59423828125
99,145.96623516082767,0.002131840811971154,0.007328929487174358,3317371.2021484375
100,145.97729078928623,0.0022372440087199347,0.007206700435730065,1056810.5869140625
101,146.06705135769317,0.007407404411770097,0.010630076797386276,1510480.87890625
102,146.0808473314558,0.0021324089506228393,0.007570598765437655,16677031.344238281
103,146.97571636381608,0.0021324089506228393,0.007463967592598149,31611477.98046875
104,147.0837645948978,0.0022372440087199347,0.007206700435730065,1006751.0712890625
105,147.97618952883948,0.0022372440087199347,0.007206700435730065,1434360.9958496094
106,148.97439218074715,0.0022379038461589743,0.007328929487174358,3172241.104736328
107,149.02340020073785,0.0022365977777833333,0.007190867777783333,1260704.8115234375
108,149.03898052836573,0.0022359251700731293,0.00685916780044864,404001.3117675781
109,149.059642209845,0.14829080457516844,0.15089666699346607,350382.33544921875
110,149.97222900390622,0.002131840811971154,0.007328929487174358,2231302.538330078
111,150.0262915569803,0.19729012237237117,0.1990249136636599,188541.66967773438
112,150.02636444434694,0.16537748148148684,0.16687868055555963,327001.0510253906
113,150.02636444434694,0.16710963425926317,0.16884178703703948,447640.78125
114,150.02664388020833,0.12889710394264678,0.1309889171146898,378019.0266113281
115,150.04602864583333,0.1550736237373712,0.15631472727273182,91696.13549804688
116,150.05520789302997,0.00984392442811005,0.011733417483664216,474121.37841796875
117,150.05520789302997,0.01473437704248554,0.01706845669934657,271241.4416503906
118,150.96985825248387,0.0022372440087199347,0.007206700435730065,1132904.6135253906
119,151.0961319190868,0.18221147222221665,0.18515217797157227,261196.9150390625
120,151.0961319190868,0.18632846027131453,0.18950442248061858,478927.361328125
121,151.0961319190868,0.19021019186046395,0.1932685258397938,312258.34423828125
122,152.05638936360677,0.009666351010101515,0.010907224747478789,536444.4926757812
123,152.05649820963538,0.013258795634916071,0.017394424603173808,773347.5007324219
124,152.06186168084577,0.1540086823345762,0.15737574001247887,469272.84375
125,152.06186168084577,0.18948304001247884,0.19128682091135527,238084.65625
126,153.97891171773279,0.0022379038461589743,0.007328929487174358,3034637.080078125
127,154.12287998199463,0.11013787169311666,0.11144386375661666,79946.00317382812
128,154.97745447573453,0.0022372440087199347,0.007206700435730065,662229.8537597656
129,155.97427215576172,0.002132686363641818,0.007585024242424546,50282371.07714844
130,156.95826689402261,0.0022379038461589743,0.007328929487174358,3628957.9384765625
131,156.9775705540434,0.0022372440087199347,0.007206700435730065,2138702.0805664062
132,157.03495025634766,0.009718313333328002,0.013472335555557999,1280728.3120117188
133,157.08355800922098,0.002240681286555263,0.007935624269011404,456822.39990234375
134,157.09877014160156,0.18980214393939698,0.19106536363636514,136279.44140625
135,157.1220947265625,0.18168199935399962,0.1830458404392709,135550.10009765625
136,157.12214069981727,0.15731301679586587,0.15899048449612638,569020.8286132812
137,157.12218551635743,0.17162358812260747,0.17346038218390286,200597.72119140625
138,157.1222192673456,0.16533815079365596,0.1667753234127006,448550.353515625
139,157.97507052951389,0.002132686363641818,0.007585024242424546,8947770.0859375
140,158.15396313789566,0.1309780233918079,0.13349028187134265,983419.0625
141,158.15396313789566,0.13771544385965104,0.13931415380117315,189620.4130859375
142,158.95883210500082,0.0022379038461589743,0.007328929487174358,685764.5673828125
143,158.97250625935007,0.0022379038461589743,0.007328929487174358,4860698.7724609375
144,158.99646770673075,0.012655558573191597,0.1823503023057821,139333216.0
145,158.9964846524326,0.006527194444445833,0.0077061369047622015,8586404.0
146,159.01313317340356,0.0022365977777833333,0.007085457777783332,505429.2333984375
147,159.03071880340576,0.010028551587301588,0.011508698412698413,94263.55126953125
148,159.11640704119648,0.18981818888888335,0.1915081444444389,183778.17553710938
149,159.1169490814209,0.12137137884160745,0.1230734403073266,172979.03173828125
150,159.95656840006512,0.0022365977777833333,0.007085457777783332,390641.34228515625
151,159.97006702423093,0.002131840811971154,0.007328929487174358,3423485.5961914062
152,159.99983978271482,0.006610918209882099,0.007463967592598149,365073.53125
153,161.02947578430175,0.006504236111116666,0.0076772256944499994,644467.8642578125
154,161.09603080020588,0.14556966558039042,0.1501756883923085,1519642.34765625
155,161.09603080020588,0.15684230035692673,0.15987257852266232,498372.208984375
156,161.13223352676772,0.1700739761229346,0.1741124125295532,449327.1115722656
157,161.13223352676772,0.1762504082742336,0.17850718156028517,343564.40625
158,161.96771308051214,0.0022365977777833333,0.007085457777783332,438974.267578125
159,162.11216365929806,0.008482675925925925,0.011017787037037038,677165.763671875
160,163.0179777145386,0.002131187777783333,0.007085457777783332,4834300.3046875
161,163.01817747784142,0.030561354269289413,0.056332787664200565,12676988.0
162,163.0387993072796,0.10137429951475001,0.1092546097246929,1385184.7775878906
163,163.0387993072796,0.16405307456921878,0.1698723805704074,1637475.625
164,163.06028568043428,0.17052858547008334,0.17174765491453334,189237.90844726562
165,163.11154238382977,0.16193749845678887,0.16346109799383055,112479.49780273438
166,163.11165272105825,0.1539845119047619,0.1556387777777778,171374.94262695312
167,163.13293903431995,0.09247746732026128,0.10091345728291135,1234723.7004394531
168,163.14787134630927,0.18049234429824912,0.18172445833333334,104793.40600585938
169,163.14787134630927,0.18182713450292368,0.18316192470759823,268246.0
170,163.1479113348599,0.17629968749999583,0.17863601543209814,313640.625
171,163.14813062879773,0.14305856609194884,0.14431536973180056,112896.70678710938
172,163.97671508789065,0.0022365977777833333,0.007190867777783333,840119.7265625
173,164.04221057891846,0.16686757000000266,0.16788658555556066,61072.270751953125
174,165.01389174027875,0.0022359251700731293,0.0069642414965935375,1039300.0595703125
175,165.0543791118421,0.15944192499999835,0.1609045777777733,196220.14990234375
176,165.054511792732,0.14682872803617017,0.14850677454779806,1026706.0737304688
177,165.0690970340017,0.15401545911198342,0.15873181221932747,922684.5625
178,166.0861007027005,0.013352195294784866,0.023079515306127552,4064715.0
179,167.00225762261286,0.0022365977777833333,0.007190867777783333,976295.3173828125
180,167.06997891130123,0.1485291850053882,0.15077750296655326,453975.1875
181,167.08130574963755,0.009843055107521505,0.011699051523293548,750928.93359375
182,167.08130574963755,0.015063045026880377,0.017731039874552688,520262.125
183,167.14283287525177,0.1699969725325873,0.17388460707634795,434552.7404785156
184,167.14283287525177,0.17541609947237485,0.17871469847920202,274714.80029296875
185,167.14283287525177,0.18154206905648249,0.1830735614525094,252501.15625
186,168.00138622781495,0.0022372440087199347,0.007206700435730065,913027.7177734375
187,168.91683098121928,0.009732777777783334,0.01748774626517829,1135557.7590332031
188,168.99719597311582,0.002131840811971154,0.007328929487174358,9682350.357910156
189,168.99750068059666,0.012655580431521186,0.11343681091453545,64802960.0
190,169.9666343357252,0.0022372440087199347,0.007206700435730065,1001840.0900878906
191,169.9897187331627,0.016469486449858944,0.01938296612465569,545721.6315917969
192,169.99781896712935,0.0022365977777833333,0.007190867777783333,734795.6806640625
193,170.11744022369385,0.15387605128205642,0.15518871581196794,140766.6533203125
194,170.11764110905108,0.0761584844173441,0.07948800564588909,935870.4548339844
195,170.11764110905108,0.07996365153568122,0.08436337601625853,998164.5
196,170.1539145076976,0.14107501333332867,0.1421867600000007,187190.9970703125
197,170.9942077000936,0.0022372440087199347,0.007206700435730065,709324.5612792969
198,171.13763774525034,0.18174623989899544,0.1827435631313187,146649.509765625
199,171.13764038085938,0.18433258611111666,0.18569771944445002,147653.62426757812
200,171.1492733001709,0.0022359251700731293,0.00633379931972415,199299.68237304688
201,171.96563655772107,0.0022372440087199347,0.007206700435730065,1130179.1557617188
202,171.9904754638672,0.016973091666671665,0.018338936111111665,65850.37768554688
203,172.13319631723257,0.10516452525252425,0.10954884559884179,358176.4562988281
204,172.1693992614746,0.14962934317862722,0.1515442461322137,9909993.0
205,172.9734207789103,0.0022372440087199347,0.007206700435730065,3044242.8447265625
206,172.97929297553168,0.1982813326558321,0.20233947289973458,397037.794921875
207,172.9793815612793,0.193976671111106,0.19592213444444398,153474.1025390625
208,172.98968912760418,0.0022365977777833333,0.007085457777783332,870882.12109375
209,173.02886026555845,0.0022359251700731293,0.006754094104303742,422462.58837890625
210,173.07834350585938,0.015605836700338889,0.01740144276093889,144290.18286132812
211,173.13252427842883,0.13502009722222563,0.13652031944444104,97429.578125
212,173.17293548583984,0.14959989646464092,0.15101862373736819,1043882.0056152344
213,173.9603473210739,0.0021321210691877357,0.007449285639407861,17767494.30078125
214,173.96100564219125,0.013627588501297546,0.10403135513566446,55712452.0
215,173.97353632309856,0.0022379038461589743,0.007328929487174358,1583206.5620117188
216,173.98487854003906,0.0022365977777833333,0.007085457777783332,477952.3564453125
217,174.1853202261576,0.08625126388889444,0.08881109722222778,5049507.3994140625
218,174.96885024520077,0.012899322203831899,0.15057699803164645,415609280.0
219,174.9691564119779,0.0021324089506228393,0.007463967592598149,49018773.921875
220,175.0451644897461,0.006622846969698182,0.007585024242424546,1611157.5
221,175.1115758260091,0.16597405978261015,0.16756401449275146,121592.66284179688
222,175.14774475097656,0.19366522318008217,0.1946319473180132,98017.62377929688
223,175.14774475097656,0.19482529214559943,0.19588868869732357,168547.16748046875
224,175.14818200399708,0.1353411492467099,0.13862572551789631,290983.12548828125
225,175.18873397163722,0.08635552962962444,0.08859773148148055,514830.6047363281
226,175.97201148499838,0.002238464360592138,0.007342942348003459,2124325.2358398438
227,176.0618757768111,0.15512912586806094,0.1573074505208349,328891.56298828125
228,176.12789408365884,0.010438236842110819,0.011419802631584503,90098.87353515625
229,176.12789408365884,0.011856054093572805,0.016000442982461695,2154831.5
230,176.96892562002506,0.0021321210691877357,0.007449285639407861,3584531.9431152344
231,176.98520070201945,0.0022372440087199347,0.007206700435730065,1308495.8032226562
232,177.0071055094401,0.006492196016768239,0.007342942348003459,196702.59375
233,177.0332902761606,0.0022372440087199347,0.007206700435730065,24096819.768066406
234,177.03383576730488,0.012290549191913636,0.1306086631313076,271067520.0
