,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\05_EB3388_AOH_p_0.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\06_EB3389_AOH_p_10.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\07_EB3390_AOH_p_20.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\08_EB3391_AOH_p_60.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\17_EB3393_AME_p_10.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\18_EB3394_AME_p_20.mzML,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\19_EB3395_AME_p_60.mzML
351,218.19580156921418,0.08266795029240263,0.08591158333333333,183619.03515625,0.0,36724.77685546875,162962.4716796875,0.0,254724.361328125,3673.177734375,185343.06787109375
352,218.1980344891348,0.16620596135265145,0.16855943055554998,124265.57788085938,190143.00268554688,228711.65991210938,258478.35302734375,143867.17211914062,165281.98803710938,186454.8759765625,211779.93115234375
353,218.20176903263663,0.0826862314814764,0.08566626851852778,425926.5703125,0.0,87530.12377929688,222392.86987304688,0.0,483694.0244140625,13454.184814453125,343916.8981933594
354,218.21136375785386,0.0823699756944445,0.08807503472221781,76652627.30029297,2953612.3544921875,19065701.697753906,51734777.0480957,1448709.1674804688,86508366.35351562,7766538.349609375,61665053.599609375
355,218.2214206211901,0.08255546212121212,0.08510360858585302,277997.0888671875,0.0,73670.21630859375,220230.103515625,2150.56884765625,495153.1083984375,13661.3251953125,391500.94189453125
356,218.22998809876128,0.08266795029240263,0.08532706286549913,116784.44921875,0.0,3517.2822265625,121326.6318359375,0.0,219119.28857421875,0.0,205289.77661132812
357,218.99516089066216,0.0022302440087199346,0.007206700435730065,9650146.677734375,8200361.4775390625,5500386.977294922,4540244.125488281,1862646.974609375,1454930.451171875,1120565.5302734375,1087745.4296875
358,219.01750060490198,0.006509425252511212,0.007585076767671819,877657.8974609375,806119.28125,863971.8759765625,1150862.32421875,913390.2548828125,809090.603515625,896881.974609375,1036073.77734375
359,219.04722579640045,0.1145338032407352,0.11678831018519074,200269.30200195312,217344.43212890625,178131.39526367188,152442.14038085938,173132.517578125,101774.88012695312,123065.517578125,104269.0400390625
360,219.17402390668713,0.14852554056334621,0.15369327375389602,945180.4260253906,704436.2058105469,620992.2104492188,531332.0871582031,508598.7431640625,479690.5095214844,434551.25390625,412069.880859375
361,219.17402390668713,0.1609040642523376,0.16355160896936374,2700117.5434570312,2436596.4731445312,2845969.0766601562,2765542.7563476562,2847080.4970703125,2981485.3701171875,2301067.0859375,1860255.9890136719
362,219.17419502044652,0.10015491291291262,0.10509857482482192,337936.14306640625,347616.443359375,339388.90869140625,321028.0378417969,356935.759765625,322919.4235839844,294553.2468261719,290263.0751953125
363,219.2102357024456,0.1716260863774774,0.17450028044139065,1427825.1520996094,3025951.6796875,3464493.9296875,4784748.322265625,1446788.8715820312,2798085.1538085938,3608224.0688476562,4592891.794189453
364,219.21029045503903,0.18567024603175158,0.1872382936507992,127736.5927734375,131977.75463867188,96920.8486328125,109675.73291015625,101671.8662109375,98035.27709960938,89219.35986328125,95235.80419921875
365,219.2146656273073,0.08247729513889479,0.08716190451389946,9783073.859863281,331270.1936035156,2410354.546875,6529082.404296875,179415.38647460938,11082957.220703125,973648.7744140625,7808772.20703125
366,220.00138195849743,0.0022295977777833332,0.007183867777783333,570056.9665527344,541918.576171875,416305.28369140625,369352.26708984375,388211.513671875,332465.77880859375,338914.9016113281,356235.6379394531
367,220.08103296573046,0.008986693236709422,0.012811678743955798,455579.46435546875,465002.2443847656,418126.689453125,311933.8928222656,481183.4724121094,423743.2214355469,413968.0378417969,298882.8232421875
368,220.1524893141218,0.1311131733716477,0.1330466408046017,95828.06762695312,125150.10620117188,117175.17700195312,64362.370361328125,95084.326171875,44703.765625,58889.10595703125,40062.987060546875
369,220.16652885487213,0.19490946825397382,0.1963020158730214,311314.4736328125,308015.7551269531,206613.35791015625,212744.9755859375,353605.50732421875,215030.07983398438,297846.9416503906,79410.69995117188
370,220.1774514442688,0.16179172008547563,0.16366697649573206,433026.2575683594,392324.8046875,434080.86767578125,439935.9177246094,441484.80908203125,472964.2746582031,365600.166015625,272486.4094238281
371,220.21357325752814,0.17167652777777703,0.17392066666665745,165246.7197265625,474928.6630859375,580869.6853027344,819321.6330566406,169188.64379882812,505277.83642578125,575602.9636230469,773710.0598144531
372,220.2180214851081,0.08256577564102563,0.08645450213675769,425692.2048339844,0.0,99444.22509765625,258011.4140625,0.0,623011.2939453125,32076.14208984375,427770.3435058594
373,220.99551811603587,0.0021242959183615647,0.007069315192738435,813640.8935546875,922550.3864746094,916219.884765625,864225.41796875,0.0,475788.5458984375,0.0,0.0
374,221.17433126385313,0.19383367624520575,0.19488012452107473,90167.82153320312,85724.419921875,45553.607177734375,69031.66455078125,161766.65869140625,101844.06591796875,133255.08154296875,30980.962890625
375,221.17433126385313,0.19489714655172125,0.1962985459770109,382462.80908203125,312094.521484375,202824.93432617188,219211.78076171875,362640.58740234375,208491.40185546875,310602.4296875,89302.29711914062
376,221.2258308233368,0.17654891452990898,0.17838063247862693,81275.73486328125,126230.44653320312,146211.45458984375,184432.48681640625,88065.05297851562,118824.84936523438,155351.89672851562,155992.32592773438
377,222.0966258353553,0.008858983483483783,0.011407709459461712,165067.58251953125,161069.59350585938,180605.01025390625,203335.15625,236070.93530273438,194725.60131835938,215331.98364257812,264789.2282714844
378,222.12022046946515,0.1587311243386254,0.16021118121694128,112291.60107421875,103113.04809570312,67862.71850585938,84820.21264648438,56324.42041015625,75569.56762695312,73380.33618164062,72328.5
379,222.18215173570252,0.19376125086806095,0.19487545399305364,90158.9453125,78236.3701171875,51629.636474609375,64672.737548828125,136137.3837890625,75755.39013671875,107906.73388671875,31290.039306640625
380,222.18215173570252,0.19494992795139218,0.19616318749999584,277931.4748535156,247057.75439453125,141449.66943359375,165746.03491210938,284535.591796875,162288.72021484375,246622.5263671875,84162.56469726562
381,222.18240239328145,0.16729758333332806,0.16907386111110814,2432849.6279296875,2185001.943359375,2039713.8881835938,1656023.9702148438,1728721.7683105469,1317947.8876953125,1164464.9028320312,1186432.673828125
382,222.98489102254553,0.00212385827664966,0.007063086167800339,554507.4765625,757920.4521484375,749690.8935546875,690494.5654296875,393073.8122558594,386266.3005371094,320864.298828125,0.0
383,223.02133596831607,0.00972881860390096,0.03160083281299623,11460789.919921875,10481155.106445312,8332323.812744141,8167616.676269531,4478511.177490234,3908270.8149414062,3697713.610595703,3479465.076171875
384,223.06314790816938,0.17920900222221667,0.18134885777778334,187674.71655273438,157828.77270507812,140260.29467773438,148401.23779296875,139541.78588867188,63933.8310546875,49884.846435546875,93672.24853515625
385,223.06331817248162,0.15869894366196552,0.1608301255868467,781410.150390625,891042.0751953125,766047.3310546875,600516.7783203125,774083.8791503906,625187.2524414062,618559.0017089844,623804.6235351562
386,223.06333840176467,0.17058184343434774,0.17208694444443334,243076.31591796875,228212.787109375,183132.52294921875,129514.97021484375,136117.50024414062,104507.3037109375,108708.40966796875,110008.6669921875
387,223.06338584459664,0.13939841504461203,0.1419854073398151,1515585.4580078125,1609349.33984375,1377596.06640625,1204356.2204589844,1191934.0283203125,927940.4125976562,867526.3510742188,890262.1572265625
388,223.0749388177801,0.15489252004581908,0.15820203808705788,630148.8552246094,680162.8273925781,524897.0766601562,496469.8161621094,462847.34326171875,437160.8356933594,383885.55859375,359204.97607421875
389,223.1282586202846,0.008571485827658843,0.010526706916094218,3183108.6323242188,3677210.84765625,3796710.3095703125,3988099.9604492188,3469957.529296875,3440257.4848632812,3662783.888671875,3790108.998046875
390,223.20507511378074,0.18177646415770055,0.1832509802867328,32119.32763671875,107817.11645507812,113234.27880859375,128607.31591796875,29477.266845703125,73027.32055664062,102682.92431640625,135002.35766601562
391,223.20519774378778,0.15498231944445,0.15651932638888333,49532.260009765625,64802.135986328125,50347.01953125,117507.1416015625,82369.47021484375,76464.20361328125,72873.0966796875,105819.43530273438
392,223.20519774378778,0.15645611111111668,0.15840867361111666,72485.95336914062,70765.41040039062,87302.62158203125,168120.66137695312,131950.16162109375,83353.46533203125,98976.30834960938,194239.66259765625
393,223.20520865720354,0.17044985288065556,0.1726607345679,102740.03857421875,387259.57861328125,666582.2700195312,1665976.791015625,120009.00756835938,427193.12353515625,778922.19140625,2109170.6640625
394,224.06363272845797,0.13963852480158154,0.14126716865078454,211686.66430664062,218847.14306640625,198326.7958984375,152786.57861328125,164411.0048828125,132172.4384765625,125082.69018554688,115120.18017578125
395,224.11204891550076,0.008681355555559999,0.01017139444444,116217.67724609375,144473.71459960938,125701.2666015625,159904.53198242188,168679.6650390625,164520.4580078125,164003.88549804688,186470.8056640625
396,224.13119422749793,0.008690022946860868,0.010224592995178259,236825.8583984375,281744.8740234375,285611.99755859375,305611.140625,265638.5847167969,279322.794921875,291523.5791015625,289564.6669921875
397,225.09092478417412,0.14644051282051282,0.1481536217948718,204714.3818359375,207060.47607421875,173335.16772460938,184719.41748046875,137248.05908203125,115949.26220703125,96363.375,89488.34814453125
398,225.14857720956547,0.13639373874824745,0.13935320007031793,238311.76733398438,238878.060546875,184397.9453125,196000.38500976562,235101.416015625,256744.5498046875,265258.8137207031,288079.3200683594
399,225.18451219187045,0.17605568222222268,0.1782725011111207,96727.3232421875,160345.904296875,137685.958984375,202629.740234375,103474.50463867188,124912.47290039062,161469.41918945312,185384.22045898438
400,225.2208843785637,0.1689760112847177,0.17115490885416978,70311.13232421875,188156.28369140625,299616.35791015625,897369.5427246094,64674.4326171875,161207.15747070312,317743.0388183594,922370.5854492188
401,225.22094356680077,0.17447458429118218,0.17631152394635458,276030.53076171875,283607.19873046875,261339.91015625,269008.740234375,279564.2697753906,281751.1682128906,263447.1394042969,224583.69091796875
402,226.09697539524586,0.1743822887205389,0.17681977946127778,246513.93359375,217927.00708007812,183678.70947265625,174570.1826171875,204577.82055664062,188042.5439453125,156736.15380859375,155168.2236328125
403,226.17986854376505,0.13546328846153335,0.137442991453,2579043.1059570312,2693757.322265625,2842109.333984375,2914220.537109375,1631978.5947265625,1640999.4340820312,1975526.8630371094,1923258.548828125
404,226.21632723034588,0.11302880808080756,0.11662488888888332,277737.8332519531,91496.52661132812,118135.34716796875,306929.8508300781,75384.140625,330014.79736328125,32155.320556640625,352235.53955078125
405,226.95063798467643,0.23031526543210465,0.2332210833333375,196113.07641601562,144221.29028320312,136954.34155273438,182297.43310546875,224435.314453125,189511.55224609375,220122.24584960938,222335.51513671875
406,227.10226322922574,0.016817064599487987,0.020227173126610466,4962.6494140625,140325.99975585938,200343.61010742188,440879.2976074219,128665.67651367188,161505.31494140625,195097.59301757812,315301.4318847656
407,227.19991842597582,0.15866923724832213,0.1626591255033557,478811.4228515625,801015.8745117188,893212.5122070312,1251730.6945800781,460895.23193359375,749470.4482421875,785413.1923828125,1171373.6215820312
408,228.0669732815487,0.15130889583332777,0.1528047534722278,64294.869873046875,72285.384765625,79476.86889648438,82755.48803710938,72350.59497070312,48779.96142578125,53663.7890625,64453.10498046875
409,228.12867915714236,0.11828533333333334,0.12026268055555,201285.77319335938,204828.482421875,278145.7802734375,304857.4719238281,337965.9958496094,184467.85083007812,161130.57202148438,131227.111328125
410,228.19511013707742,0.19374980840455341,0.1949064893162372,1472638.724609375,1444685.271484375,1008525.3427734375,1175443.1376953125,2793073.7822265625,1706280.541015625,2266070.7338867188,795328.935546875
411,228.19511013707742,0.19498682549857393,0.19634912037037777,3392110.853515625,3041302.7153320312,1987456.673828125,2265041.216796875,3852096.8583984375,2395214.958984375,3451137.5908203125,1143894.1586914062
412,228.19554996059452,0.1346290333333278,0.13934107222221667,4814126.2646484375,4496604.66015625,3206416.400390625,3497658.8408203125,4265985.951660156,2631664.611328125,3204752.2060546875,1958997.1875
413,228.20357873080522,0.15953934722222224,0.16127632986111115,40437.564208984375,84053.05834960938,129108.6259765625,160771.6328125,42797.50048828125,81231.51953125,101513.16772460938,132040.107421875
414,228.23172228561137,0.17731491134751773,0.17945636583923794,331279.25146484375,360149.0935058594,348975.45361328125,384152.35546875,442927.26318359375,470241.2431640625,446923.8073730469,500004.0959472656
415,228.23172228561137,0.1795503829787234,0.18190760460992905,498207.6765136719,513267.0432128906,453447.1650390625,570525.5073242188,632441.0288085938,549692.5522460938,633999.3984375,619829.2219238281
416,228.23196808105587,0.11098374924924866,0.11546273948948109,839928.4768066406,8351.649658203125,60926.6640625,979502.2236328125,17268.89111328125,478986.47119140625,37104.133544921875,521522.48828125
417,229.11799526386997,0.009364953333333335,0.02333735333333333,36723256.38671875,34462412.71484375,57360195.80078125,111867957.76074219,47490286.47753906,55064997.197265625,67783195.29980469,113922671.28613281
418,229.1793789968663,0.13146929022988504,0.13411240325669943,0.0,0.0,0.0,0.0,0.0,91982.25073242188,177571.90795898438,193804.48022460938
419,229.17949172852713,0.13623837612612613,0.13872326201201757,51150.974853515625,109836.64208984375,136273.669921875,254781.05932617188,64869.93701171875,175917.52490234375,272841.24658203125,403240.921875
420,229.19842089591862,0.19385094017093463,0.19488302777778335,201245.89453125,190444.845703125,122545.25415039062,155324.73583984375,383277.93212890625,228725.38061523438,308517.69775390625,106335.54052734375
421,229.19842089591862,0.19488247222221666,0.19604200427349872,482029.51025390625,399650.2568359375,261167.31420898438,296620.18408203125,513812.7421875,316161.20654296875,449655.73681640625,151259.65087890625
422,229.1987917407446,0.13492083333333332,0.13845894444445,556429.7731933594,571981.2529296875,390459.12451171875,453379.2687988281,574711.5424804688,337952.4187011719,419927.54296875,216410.11840820312
423,229.98764700534898,0.002228924036286735,0.007174361111116666,565692.8571777344,576626.0417480469,459966.0185546875,462811.94580078125,390104.6474609375,239970.88671875,378598.33544921875,358667.85205078125
424,230.1211597992594,0.009585796587932415,0.015525883420821392,2677843.6401367188,3235685.900390625,3877867.54296875,6348795.350097656,2812135.7646484375,3397412.3708496094,4129846.7106933594,5992299.136230469
425,230.1211597992594,0.016114318897637137,0.021431026246733986,543253.5808105469,1322682.3647460938,2025525.7199707031,4834079.238769531,1661712.0263671875,1813166.3359375,2502420.4790039062,5296626.385253906
426,230.24760808940601,0.1314871356589213,0.1378463359173163,6084596.665283203,381990.03173828125,1747637.6059570312,5557889.5810546875,345706.28759765625,6130096.731689453,807226.2541503906,3509033.4609375
427,230.95816547742737,0.009073564420798581,0.013218513002363477,310472.734375,253786.5234375,245663.220703125,230097.83447265625,313771.8447265625,321081.01123046875,402669.1164550781,355667.9475097656
428,231.06532914404775,0.08597947222222732,0.08804394444443933,0.0,474932.8505859375,775922.8395996094,1588843.0275878906,0.0,0.0,9833.259765625,151872.12890625
429,231.08328725004858,0.01423030555555,0.018053583333333335,103259.234375,70012.919921875,108882.11767578125,159523.62890625,96939.3544921875,201839.056640625,440194.74560546875,274084.9968261719
430,231.08328725004858,0.01738777777778333,0.020365333333333333,53246.21240234375,29579.5146484375,58922.72314453125,135106.69653320312,52431.756591796875,173407.53784179688,440668.14892578125,410862.5085449219
431,231.12186452714187,0.010704862007173117,0.013216182795699465,118076.97827148438,140222.9326171875,198394.66723632812,157349.84643554688,64527.888671875,150215.64428710938,131584.59912109375,116912.77270507812
432,231.15860521042396,0.11878692521366967,0.12078638675213121,32276.538818359375,28070.311279296875,34561.2724609375,39074.316162109375,28132.10986328125,119370.54028320312,162505.8798828125,144174.95385742188
433,231.21020426379695,0.18478596825396906,0.18766967517006633,354538.1579589844,313288.98193359375,273163.0302734375,250849.38940429688,279041.83203125,238999.509765625,233849.28735351562,243771.4267578125
434,231.2509380508467,0.13169481896551208,0.1362505,871671.119140625,28755.9033203125,211534.509765625,812484.2468261719,34693.541015625,841679.9716796875,91789.81323242188,492020.109375
435,231.98654241018585,0.0022300411111053336,0.0071906738888890005,463993.81494140625,461325.25830078125,395216.625,414567.0986328125,601586.9284667969,512075.1525878906,520787.42236328125,494413.36962890625
436,232.0751436592714,0.18193434294871794,0.1832739957265013,264074.15234375,266039.6474609375,243240.01171875,241738.38623046875,176634.91235351562,174609.17578125,281366.79833984375,179646.33813476562
437,232.08104978408954,0.008858938534273405,0.012792025413706028,534376.5812988281,496132.40185546875,433979.3583984375,384263.6767578125,550232.3020019531,507298.064453125,446011.52294921875,423641.2170410156
438,232.1904276529948,0.10802692777778335,0.10951173888888333,348433.7155761719,140518.66918945312,120498.4814453125,366710.72802734375,63891.20947265625,422385.4221191406,12161.917724609375,343116.626953125
439,232.19061044652977,0.09526844097221666,0.09815924305555002,139415.52465820312,99921.28491210938,54923.67529296875,138568.841796875,40928.50830078125,211894.16845703125,13718.2685546875,225480.912109375
440,232.1906110565028,0.08893063321996021,0.09229938492064046,443014.5947265625,543109.2321777344,1268920.1879882812,976586.4458007812,706853.08203125,546400.1418457031,490588.50537109375,1223251.8486328125
441,232.1906110565028,0.09171183730159285,0.09486665022676291,342667.64501953125,367515.63232421875,727441.5981445312,661355.8933105469,458746.1279296875,325241.779296875,282996.2150878906,867570.3298339844
442,232.19069355022367,0.10086150883837955,0.1038926186868682,218865.00439453125,238793.537109375,150451.4951171875,220052.9619140625,197605.84497070312,158247.19165039062,113572.70751953125,162953.4599609375
443,232.22697913720458,0.09853008564814861,0.1022737210648257,579448.1577148438,2443.005615234375,68035.26611328125,484206.314453125,0.0,578333.28125,34731.119873046875,416879.431640625
444,233.0783470687033,0.10084085416666667,0.10270684375000001,158746.17431640625,171085.5439453125,137832.1826171875,149949.3681640625,156889.76391601562,36482.68017578125,15282.115234375,23606.312255859375
445,233.17446951876383,0.1176637185990384,0.11949444806762827,80376.79711914062,92400.36669921875,77334.53198242188,180192.09497070312,91515.89233398438,69464.83618164062,57911.6318359375,133724.15185546875
446,233.18955607439653,0.16198014636209815,0.16421296517203038,238076.26220703125,512711.01220703125,672432.4450683594,1243426.0375976562,272697.73779296875,478696.8154296875,668100.1918945312,1242018.5317382812
447,233.22574735723924,0.1803195856481486,0.18181421412037985,43118.585205078125,313537.56298828125,566689.8571777344,1663899.3344726562,45763.42724609375,232023.22607421875,521364.56640625,1535316.283203125
448,233.98197664200558,0.013380269891225479,0.07804628523699914,16033779.536621094,14044452.559570312,12347846.349609375,13604301.360595703,12055295.172851562,10792109.068359375,11736828.161132812,19507872.744140625
449,233.98204025849196,0.0021248392094070515,0.007434910790592949,8186646.3505859375,8076303.134765625,7190417.028808594,7387469.208984375,10361645.963867188,8873432.615722656,9019448.194335938,9047817.33203125
450,234.20626997764126,0.09196799228395648,0.09616122016460618,7805593.1875,188608.11645507812,1486009.8610839844,6881416.861328125,55109.531005859375,9511883.219482422,281379.7897949219,9407925.18725586
451,234.94815439454476,0.0021235011574128474,0.006941221064803819,1621553.05078125,918558.3083496094,620367.3464355469,492966.1701660156,0.0,0.0,0.0,0.0
452,234.98010660925846,0.009705956018512962,0.01356550694443889,514164.0334472656,360229.4650878906,268850.34716796875,112546.89404296875,158132.72241210938,131709.70654296875,82612.7880859375,32367.798583984375
453,234.9900125769822,0.0021251205450789306,0.007449258909858804,6782704.611328125,4520423.2392578125,2668846.012451172,2388030.4189453125,0.0,0.0,0.0,0.0
454,235.1281486513827,0.00880388492063492,0.010113563492063491,133776.9765625,132701.5517578125,124370.17919921875,175224.80322265625,131514.5888671875,139150.3115234375,134305.748046875,159268.9111328125
455,235.16908377150452,0.15763626628145821,0.16251162739255823,24837878.31640625,24268295.55859375,21921859.52294922,20800161.448242188,21792260.073242188,18659555.153320312,16381439.1875,14208240.707519531
456,235.20516229683622,0.1657979379084912,0.16925475735294118,1743656.8208007812,2485160.6860351562,2708065.2651367188,2926726.6958007812,1780191.7844238281,2275235.6733398438,2504743.8994140625,2562082.2348632812
457,235.20869644670938,0.09201176881720431,0.09582925358423494,944707.1845703125,39273.520263671875,177350.15307617188,820532.06640625,21432.87646484375,1210945.6389160156,38741.047119140625,1170757.9038085938
458,235.997421156758,0.0022307633333386668,0.007185007222222334,359958.2783203125,266399.7175292969,190014.6650390625,231912.83740234375,468190.8273925781,420821.7001953125,415963.83935546875,434647.638671875
459,236.1127459722641,0.07880443627451536,0.08256876633987484,164546.31005859375,240320.83862304688,180977.05126953125,210398.841796875,177048.98046875,96248.7607421875,194769.65966796875,156841.521484375
460,236.1612884853458,0.19388016872428518,0.19486160390946852,53997.156005859375,50653.4208984375,31903.62841796875,33269.646728515625,110658.8974609375,68157.9697265625,76869.96630859375,18097.39501953125
461,236.1612884853458,0.19492396913580556,0.19618416049382775,330739.18896484375,309445.29150390625,186562.9580078125,212559.97802734375,359478.1416015625,209012.38525390625,305421.75244140625,87533.3642578125
462,236.17224138092104,0.1590309472934474,0.16116873824786473,3681575.1401367188,3771762.5883789062,3331359.938232422,3163673.314453125,3294893.8032226562,2818815.4423828125,2465277.4907226562,2192705.25
463,236.2085471341447,0.16598148877068017,0.16864023581560034,294544.4689941406,398862.0520019531,453733.4267578125,507533.142578125,296988.0546875,360506.1435546875,360432.50341796875,431137.2150878906
464,236.97621592301576,0.009722838095237142,0.013138444444433333,355050.7673339844,281778.119140625,160064.16772460938,103773.40161132812,126123.17602539062,79390.7724609375,76256.83447265625,35819.207275390625
465,237.07908850301055,0.15883891129032257,0.16065283064516128,159903.14526367188,185809.31689453125,158298.85083007812,137220.78759765625,152259.4892578125,143333.83618164062,124638.7724609375,134543.28466796875
466,237.07911271481612,0.13941519682540238,0.14222436269840713,460793.72802734375,542291.7978515625,463108.1706542969,443846.2199707031,447244.85205078125,391715.3410644531,365824.39794921875,353626.4111328125
467,237.08700912839276,0.06315629906204567,0.06758875649350433,391927.892578125,696398.1806640625,628742.4169921875,455511.0705566406,775215.669921875,618050.1225585938,402560.4450683594,300855.5686035156
468,237.16945368326392,0.07785914471879835,0.08545567866941133,152722.15209960938,115707.06274414062,128362.58154296875,246208.45654296875,94954.28979492188,437724.6818847656,672418.5490722656,890781.8120117188
469,237.17545757386122,0.15920789506173333,0.16034621604938334,231314.31982421875,262229.0275878906,206346.31616210938,187681.15209960938,192411.734375,154402.32055664062,128078.49658203125,127708.28515625
470,237.1847243967224,0.15115595254631253,0.1546458114390545,2634711.63671875,2882449.4775390625,2582758.18359375,2535033.3471679688,2367156.453125,2063262.568359375,1634609.068359375,1625824.080078125
471,237.22077972932814,0.17146921844095975,0.17454441841186344,2639857.5654296875,3452911.98828125,6681715.9140625,8945677.193603516,2647006.0170898438,5317467.3681640625,6492150.953613281,8645111.372070312
472,238.1878676057042,0.15159793981481479,0.1545421111111111,329118.86328125,379380.8479003906,419256.2092285156,358955.966796875,322646.2138671875,268696.517578125,196333.29150390625,182141.552734375
473,238.22408640493921,0.17158589254385964,0.17425459868421053,324127.4931640625,913276.1870117188,1071200.9384765625,1508349.2326660156,361723.5402832031,873755.470703125,1100049.9250488281,1476649.3920898438
474,239.10208685809363,0.010064699572654873,0.012409037606841282,0.0,131800.6484375,237532.1533203125,593332.0725097656,15351.251953125,147517.76245117188,254741.197265625,594497.90234375
475,239.10208685809363,0.014068646581198973,0.017199078205128462,0.0,91692.97973632812,116453.68994140625,516417.53662109375,2967.919677734375,102982.509765625,150109.7236328125,560643.591796875
476,239.16205909827406,0.14727600347222225,0.15254117824073518,1328183.4809570312,1141350.6357421875,1215006.7900390625,981245.8120117188,996511.0747070312,709618.5439453125,723927.09765625,807223.2863769531
477,240.16478423820897,0.14941591666666668,0.15127306944445,123132.91064453125,120896.53857421875,100723.91870117188,110956.34033203125,93752.9296875,66780.76416015625,51011.794921875,56959.633056640625
478,240.1932515955789,0.08257901470588234,0.08679057352941176,1000605.3696289062,16670.28857421875,199590.4404296875,557833.9921875,0.0,835411.6826171875,40471.20703125,531242.0068359375
479,240.23176058646797,0.16063739181287018,0.16281138011695612,518336.84619140625,555767.1259765625,668288.0073242188,670072.1765136719,563625.8239746094,478794.15185546875,552481.5834960938,627577.9099121094
480,240.9771177960122,0.0022295977777833332,0.007184312222216666,738468.9604492188,521276.9279785156,380074.2902832031,261914.63037109375,41093.854248046875,33565.032958984375,8844.0986328125,5605.103759765625
481,241.06814165326693,0.07831981578947807,0.08191258625730921,183586.61865234375,265186.7844238281,195599.82763671875,239625.20678710938,270437.9072265625,113582.61572265625,181797.91748046875,124745.43994140625
482,241.13101182858645,0.13112249577294674,0.13388764009661525,153434.14624023438,216538.30102539062,130525.36987304688,98135.06982421875,117885.83618164062,62921.008544921875,48876.765869140625,35286.46923828125
483,241.1777720245326,0.15523081635802408,0.15957725771604814,135511.83764648438,224843.60888671875,254318.49169921875,211689.34423828125,196542.4208984375,219833.91723632812,269360.4431152344,184002.2626953125
484,241.19464788292922,0.16829377530864556,0.1709349172839511,105334.54565429688,255014.701171875,244117.79614257812,433724.7399902344,93084.48950195312,180038.11791992188,242614.8662109375,389531.85888671875
485,241.20333307942147,0.09113302532680295,0.09547117279411764,47629.351806640625,1215573.048828125,80074.90112304688,95031.8310546875,250478.23608398438,330109.68115234375,283786.4255371094,269823.0627441406
486,242.06523108191345,0.008696563333333332,0.011381189999999998,178580.14135742188,194133.10229492188,191619.73754882812,199306.78125,207077.24560546875,236368.63940429688,203536.544921875,236318.1748046875
487,242.2113126050893,0.13571650427349746,0.13811708547008206,316073.6298828125,293394.4404296875,180067.91625976562,191627.76928710938,202694.46264648438,92532.7802734375,71833.64575195312,37906.8662109375
488,242.24739637171143,0.1830625462962972,0.18449784999999833,115955.17895507812,119960.44970703125,113983.076171875,147544.64819335938,99818.56298828125,68224.6904296875,136310.63720703125,96670.25537109375
489,242.24739637171143,0.1844003240740722,0.1855705611111217,55897.709228515625,43875.8466796875,53133.190673828125,53776.623779296875,66740.1689453125,39552.2333984375,59531.268798828125,32516.6806640625
490,243.08749473601407,0.10352285416666666,0.10541731944445001,1442978.45703125,1499965.310546875,1377542.9384765625,1122056.099609375,1543787.9370117188,1101021.0073242188,1066660.73046875,941147.1345214844
491,243.15432144313337,0.00889661231884058,0.010155114734305073,247706.64135742188,201427.5400390625,198416.1220703125,159518.82421875,227771.11962890625,202160.95849609375,208622.90576171875,151386.01000976562
492,243.19508269528873,0.1541439913793092,0.15698548659004025,67137.36059570312,190533.650390625,233626.16796875,471465.2546386719,81025.5107421875,138072.6298828125,193228.4453125,449779.0168457031
493,243.210191839379,0.1714139842047925,0.17386373366012844,524680.4157714844,684536.3569335938,713830.0192871094,893027.4797363281,501512.951171875,623625.1020507812,715577.115234375,837996.3950195312
494,243.210191839379,0.17372661383442028,0.1757988267973814,89585.21606445312,169459.56323242188,222505.73095703125,437160.2890625,78199.150390625,149511.8076171875,197275.38623046875,497591.1057128906
495,243.21034540398645,0.16352892836257193,0.1646467551169627,22644.5087890625,60076.84619140625,83626.2451171875,204810.78369140625,0.0,61017.863525390625,94507.2236328125,152272.4072265625
496,243.21034540398645,0.1645551929824535,0.16598089912280875,39962.60693359375,132561.06298828125,156804.77001953125,355324.8427734375,26011.216064453125,107470.58227539062,156579.79736328125,338890.9638671875
497,243.21034540398645,0.16608352558479691,0.16735329020467846,38886.433349609375,48143.1337890625,62340.608642578125,93650.69262695312,34065.73193359375,52110.78125,59796.037841796875,92448.021484375
498,244.0365123094066,0.12829652657004276,0.12991750483091233,279400.08251953125,249037.23876953125,246959.9267578125,185268.96435546875,0.0,2696.130615234375,6830.271484375,21395.968017578125
499,244.19002606237433,0.19388213888889425,0.1948753888888925,57002.79638671875,47335.614501953125,35250.022705078125,47863.063720703125,117747.39453125,71911.42211914062,109235.58984375,40245.92236328125
500,244.19002606237433,0.1949464166666644,0.19623144444444537,734329.9213867188,744080.0830078125,429117.86767578125,520783.85498046875,884713.3740234375,553779.7214355469,838090.9255371094,275769.8779296875
